CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,SupportRequests,LoginFrequency,LastActivityDays,SatisfactionScore,Churn
CUST1647,30,Male,Karachi,Basic,,12,42,3,6,81,7.0,No
CUST1648,55,Female,Peshawar,Premium,2838.0,41,28,6,9,30,6.0,No
CUST1649,51,Male,Faisalabad,Standard,1821.0,49,9,0,3,44,8.0,No
CUST1650,64,Male,Peshawar,Basic,6762.0,44,92,7,1,40,2.0,Yes
CUST1651,55,Female,Karachi,Premium,6456.0,17,41,7,12,47,8.0,No
CUST1652,49,Female,Quetta,Standard,6602.0,35,25,3,19,5,3.0,No
CUST1653,62,Female,Peshawar,Standard,4281.0,57,42,6,15,57,8.0,No
CUST1654,27,Male,Peshawar,Standard,7654.0,2,18,5,13,51,3.0,Yes
CUST1655,41,Male,Peshawar,Premium,1915.0,58,20,9,6,12,4.0,Yes
CUST1656,19,Female,Quetta,Basic,3263.0,18,26,0,16,20,7.0,No
CUST1657,37,Female,Rawalpindi,Basic,5471.0,32,93,7,14,20,7.0,No
CUST1658,49,Male,Multan,Basic,3148.0,5,91,7,20,18,5.0,No
CUST1659,33,Female,Rawalpindi,Standard,606.0,32,40,10,6,80,6.0,No
CUST1660,37,Female,Karachi,Premium,4838.0,9,37,5,24,88,6.0,No
CUST1661,26,Female,Quetta,Basic,4162.0,2,48,6,8,41,4.0,Yes
CUST1662,62,Male,Multan,Premium,7887.0,59,61,4,18,73,6.0,No
CUST1663,68,Female,Rawalpindi,Basic,6902.0,21,81,9,30,90,4.0,Yes
CUST1664,55,Male,Rawalpindi,Standard,4348.0,37,3,5,17,49,2.0,Yes
CUST1665,66,Male,Multan,Basic,,34,60,9,29,8,5.0,No
CUST1666,46,Female,Rawalpindi,Standard,1672.0,46,47,0,16,28,4.0,No
CUST1667,58,Male,Multan,Standard,5584.0,53,62,8,5,40,5.0,Yes
CUST1668,49,Female,Rawalpindi,Premium,5395.0,13,78,1,10,24,1.0,No
CUST1669,51,Female,Rawalpindi,Standard,6239.0,28,2,4,9,18,4.0,No
CUST1670,36,Male,Lahore,Premium,6745.0,42,54,1,12,18,8.0,No
CUST1671,46,Female,Islamabad,Premium,6713.0,29,41,1,30,58,5.0,No
CUST1672,35,Male,Quetta,Standard,5304.0,11,17,5,1,6,2.0,No
CUST1673,38,Female,Multan,Basic,7314.0,21,93,6,18,80,1.0,Yes
CUST1674,45,Female,Peshawar,Basic,5522.0,21,98,0,21,41,5.0,No
CUST1675,54,Male,Lahore,Premium,6346.0,46,17,7,3,17,2.0,Yes
CUST1676,27,Male,Islamabad,Premium,1252.0,16,97,5,12,10,6.0,No
CUST1677,44,Female,Karachi,Standard,4965.0,26,8,8,14,88,7.0,No
CUST1678,27,Male,Rawalpindi,Standard,1444.0,11,98,4,8,7,4.0,No
CUST1679,59,Male,Lahore,Premium,6212.0,54,29,7,2,28,1.0,Yes
CUST1680,66,Male,Islamabad,Basic,3117.0,33,42,6,25,2,7.0,No
CUST1681,50,Female,Quetta,Basic,6355.0,43,90,6,18,5,2.0,No
CUST1682,30,Male,Rawalpindi,Basic,4526.0,38,1,5,23,74,2.0,Yes
CUST1683,41,Male,Peshawar,Basic,4892.0,10,1,10,24,36,10.0,No
CUST1684,35,Female,Peshawar,Basic,2151.0,54,97,9,9,25,6.0,No
CUST1685,38,Female,Peshawar,Basic,2837.0,42,58,0,15,83,10.0,No
CUST1686,60,Female,Rawalpindi,Basic,841.0,8,50,1,24,25,4.0,No
CUST1687,66,Female,Rawalpindi,Premium,2985.0,53,47,7,2,72,4.0,Yes
CUST1688,34,Male,Lahore,Standard,2272.0,1,24,5,7,49,8.0,No
CUST1689,64,Female,Quetta,Standard,6675.0,39,22,7,16,76,9.0,No
CUST1690,36,Male,Karachi,Premium,7745.0,7,1,0,20,1,1.0,No
CUST1691,35,Male,Faisalabad,Standard,6469.0,25,73,2,4,47,1.0,Yes
CUST1692,31,Male,Peshawar,Premium,3554.0,57,10,4,14,38,1.0,Yes
CUST1693,67,Male,Karachi,Standard,2652.0,10,59,3,4,60,1.0,Yes
CUST1694,29,Male,Karachi,Basic,2423.0,47,59,9,23,34,9.0,No
CUST1695,35,Male,Quetta,Basic,6167.0,47,20,3,3,86,7.0,No
CUST1696,42,Male,Lahore,Standard,7303.0,28,60,6,6,73,1.0,Yes
CUST1697,20,Male,Faisalabad,Premium,6388.0,19,62,3,26,3,5.0,No
CUST1698,60,Female,Rawalpindi,Basic,4169.0,45,1,10,2,55,10.0,Yes
CUST1699,53,Female,Rawalpindi,Premium,6582.0,55,7,4,12,76,2.0,No
CUST1700,41,Female,Quetta,Premium,3557.0,11,85,5,24,69,9.0,No
CUST1701,27,Female,Multan,Standard,5253.0,12,52,5,15,37,6.0,No
CUST1702,27,Female,Peshawar,Standard,1208.0,28,78,4,29,42,3.0,Yes
CUST1703,40,Female,Quetta,Premium,6073.0,56,22,0,11,80,9.0,No
CUST1704,27,Female,Islamabad,Premium,7186.0,9,27,6,3,14,7.0,No
CUST1705,50,Male,Karachi,Premium,2586.0,1,71,10,6,87,4.0,Yes
CUST1706,63,Female,Quetta,Basic,6495.0,21,48,8,30,66,7.0,No
CUST1707,60,Female,Rawalpindi,Premium,6642.0,23,53,1,8,19,8.0,No
CUST1708,62,Male,Lahore,Premium,1383.0,52,64,2,30,88,2.0,Yes
CUST1709,37,Male,Peshawar,Standard,2214.0,53,70,10,4,3,4.0,Yes
CUST1710,19,Male,Faisalabad,Basic,2021.0,14,100,10,3,32,,Yes
CUST1711,46,Male,Peshawar,Standard,3801.0,43,2,9,10,49,6.0,No
CUST1712,41,Male,Faisalabad,Standard,5330.0,40,62,10,20,5,10.0,No
CUST1713,61,Female,Lahore,Standard,3379.0,21,4,4,23,49,8.0,No
CUST1714,66,Male,Peshawar,Premium,5580.0,38,45,10,16,48,1.0,Yes
CUST1715,20,Female,Karachi,Standard,4954.0,17,12,1,8,58,2.0,Yes
CUST1716,42,Female,Rawalpindi,Premium,781.0,31,42,4,18,27,8.0,No
CUST1717,57,Female,Karachi,Basic,1551.0,44,76,10,25,64,1.0,Yes
CUST1718,46,Male,Islamabad,Standard,6210.0,18,73,6,26,83,9.0,No
CUST1719,64,Male,Faisalabad,Premium,6219.0,8,67,7,6,37,8.0,No
CUST1720,28,Male,Faisalabad,Premium,3995.0,22,15,10,5,25,2.0,Yes
CUST1721,48,Female,Rawalpindi,Basic,6854.0,25,96,10,29,48,3.0,Yes
CUST1722,20,Female,Islamabad,Basic,7590.0,22,88,9,28,29,8.0,No
CUST1723,63,Female,Karachi,Basic,1640.0,11,17,9,19,56,1.0,Yes
CUST1724,49,Female,Peshawar,Basic,4802.0,46,89,5,21,13,9.0,No
CUST1725,44,Female,Lahore,Standard,5065.0,28,90,6,3,11,2.0,Yes
CUST1726,34,Female,Quetta,Standard,2492.0,33,18,1,1,11,3.0,Yes
CUST1727,54,Male,Rawalpindi,Standard,4972.0,43,48,8,9,8,8.0,No
CUST1728,68,Male,Peshawar,Basic,825.0,36,30,3,5,17,5.0,No
CUST1729,65,Female,Lahore,Standard,4679.0,4,2,1,17,74,5.0,No
CUST1730,51,Male,Faisalabad,Basic,2496.0,21,62,3,7,61,8.0,No
CUST1731,48,Male,Karachi,Basic,5030.0,25,82,10,18,18,2.0,No
CUST1732,60,Male,Islamabad,Basic,,31,10,9,6,80,4.0,Yes
CUST1733,66,Female,Multan,Basic,2650.0,53,53,0,25,5,7.0,No
CUST1734,38,Female,Lahore,Basic,6451.0,43,48,6,15,28,10.0,No
CUST1735,65,Male,Quetta,Premium,4674.0,51,53,10,28,30,3.0,Yes
CUST1736,56,Female,Quetta,Basic,5413.0,28,4,6,3,10,9.0,No
CUST1737,63,Male,Lahore,Standard,3721.0,18,36,7,21,38,6.0,No
CUST1738,52,Female,Faisalabad,Standard,4495.0,33,50,9,23,87,9.0,No
CUST1739,56,Male,Quetta,Standard,6164.0,6,63,5,18,78,9.0,No
CUST1740,58,Male,Faisalabad,Premium,2722.0,18,37,9,17,40,4.0,Yes
CUST1741,38,Male,Rawalpindi,Standard,2071.0,20,43,8,22,35,7.0,No
CUST1742,34,Female,Rawalpindi,Premium,6946.0,57,18,4,7,69,6.0,No
CUST1743,53,Female,Rawalpindi,Standard,4760.0,38,23,1,24,81,5.0,No
CUST1744,33,Male,Multan,Basic,5804.0,57,64,5,8,61,7.0,No
CUST1745,63,Female,Quetta,Premium,1698.0,22,33,9,3,15,5.0,No
CUST1746,42,Female,Lahore,Basic,7151.0,13,33,7,15,74,9.0,No
CUST1747,70,Female,Peshawar,Basic,917.0,18,55,10,16,13,,No
CUST1748,48,Female,Peshawar,Standard,1644.0,8,24,1,12,5,1.0,No
CUST1749,22,Female,Karachi,Premium,2698.0,35,17,1,30,26,7.0,No
CUST1750,20,Male,Lahore,Basic,5614.0,22,93,4,10,30,7.0,No
CUST1751,32,Male,Faisalabad,Premium,7387.0,23,31,2,1,74,9.0,No
CUST1752,38,Male,Islamabad,Standard,4937.0,14,79,0,6,73,,Yes
CUST1753,65,Female,Quetta,Basic,2516.0,7,53,3,8,78,8.0,No
CUST1754,28,Male,Rawalpindi,Standard,525.0,7,31,10,10,74,7.0,No
CUST1755,56,Female,Quetta,Basic,1322.0,15,11,6,23,56,8.0,No
CUST1756,27,Female,Peshawar,Basic,6767.0,35,35,3,29,55,8.0,No
CUST1757,68,Female,Multan,Basic,4657.0,32,79,6,27,77,8.0,No
CUST1758,31,Female,Islamabad,Premium,5423.0,5,90,10,13,51,3.0,Yes
CUST1759,31,Male,Multan,Standard,2745.0,26,32,4,29,48,4.0,Yes
CUST1760,56,Female,Lahore,Premium,5114.0,60,32,10,23,57,2.0,Yes
CUST1761,63,Male,Peshawar,Premium,3445.0,23,49,0,16,57,7.0,No
CUST1762,45,Male,Peshawar,Standard,2372.0,23,35,5,30,61,5.0,No
CUST1763,28,Male,Rawalpindi,Premium,4736.0,42,77,8,26,4,4.0,Yes
CUST1764,42,Female,Lahore,Basic,6292.0,6,21,1,20,6,9.0,No
CUST1765,34,Male,Faisalabad,Standard,2901.0,10,19,6,9,29,3.0,Yes
CUST1766,44,Female,Islamabad,Premium,2399.0,5,12,9,2,83,10.0,Yes
CUST1767,68,Male,Faisalabad,Premium,3967.0,31,22,3,1,77,4.0,Yes
CUST1768,63,Male,Karachi,Basic,7195.0,18,23,8,4,70,8.0,Yes
CUST1769,66,Female,Islamabad,Basic,2030.0,35,32,0,11,34,3.0,Yes
CUST1770,50,Male,Lahore,Standard,1868.0,9,7,7,5,30,3.0,Yes
CUST1771,56,Female,Faisalabad,Standard,4226.0,16,23,1,23,20,4.0,No
CUST1772,58,Male,Karachi,Standard,504.0,9,37,7,17,86,8.0,No
CUST1773,66,Female,Peshawar,Premium,5803.0,30,67,5,26,73,10.0,No
CUST1774,63,Female,Faisalabad,Premium,3839.0,60,22,8,28,16,8.0,No
CUST1775,69,Male,Rawalpindi,Basic,3510.0,39,39,1,20,48,7.0,No
CUST1776,42,Female,Multan,Basic,4491.0,21,26,0,7,81,7.0,No
CUST1777,66,Male,Quetta,Premium,6715.0,51,96,2,21,50,5.0,No
CUST1778,33,Male,Lahore,Basic,4096.0,58,33,7,13,59,8.0,No
CUST1779,41,Male,Quetta,Basic,920.0,27,32,2,29,37,,Yes
CUST1780,41,Male,Multan,Standard,3666.0,59,84,6,3,37,10.0,Yes
CUST1781,40,Female,Lahore,Standard,3387.0,5,43,3,10,21,9.0,No
CUST1782,18,Male,Islamabad,Premium,5100.0,46,35,0,1,27,9.0,No
CUST1783,58,Female,Lahore,Standard,3236.0,26,79,7,12,41,10.0,No
CUST1784,36,Female,Lahore,Premium,1510.0,38,57,7,14,4,9.0,No
CUST1785,60,Male,Islamabad,Standard,5911.0,22,92,7,24,18,5.0,No
CUST1786,27,Male,Karachi,Premium,2759.0,25,51,3,2,38,1.0,Yes
CUST1787,18,Male,Rawalpindi,Standard,2086.0,37,54,2,14,72,9.0,No
CUST1788,34,Male,Lahore,Basic,7535.0,11,5,4,24,8,8.0,No
CUST1789,32,Female,Islamabad,Premium,1435.0,32,11,10,15,78,6.0,No
CUST1790,64,Female,Quetta,Standard,5075.0,37,71,5,21,67,6.0,No
CUST1791,27,Female,Rawalpindi,Basic,682.0,53,56,7,9,65,6.0,No
CUST1792,37,Female,Peshawar,Basic,2960.0,38,33,1,27,71,,Yes
CUST1793,32,Male,Rawalpindi,Standard,1755.0,58,13,8,17,52,6.0,No
CUST1794,65,Female,Peshawar,Premium,2950.0,22,11,3,6,61,10.0,No
CUST1795,60,Male,Multan,Basic,3825.0,28,56,2,14,3,8.0,No
CUST1796,39,Female,Karachi,Standard,4485.0,16,63,6,19,51,4.0,Yes
CUST1797,45,Male,Faisalabad,Basic,7090.0,40,22,5,6,41,10.0,No
CUST1798,55,Female,Karachi,Basic,1174.0,6,95,0,5,54,9.0,Yes
CUST1799,49,Male,Islamabad,Basic,4360.0,1,23,0,5,46,5.0,Yes
CUST1800,61,Female,Karachi,Basic,7814.0,11,40,5,4,74,1.0,Yes
CUST1801,23,Male,Lahore,Basic,1892.0,51,51,7,4,75,5.0,Yes
CUST1802,36,Male,Faisalabad,Basic,4287.0,5,78,4,6,12,9.0,No
CUST1803,49,Male,Faisalabad,Basic,7480.0,26,44,10,6,57,8.0,No
CUST1804,40,Female,Faisalabad,Premium,7173.0,46,52,6,26,39,4.0,Yes
CUST1805,60,Female,Rawalpindi,Basic,1718.0,30,91,2,2,7,2.0,Yes
CUST1806,55,Male,Islamabad,Basic,1533.0,29,20,1,10,88,6.0,No
CUST1807,38,Male,Quetta,Standard,1504.0,27,83,10,22,75,9.0,No
CUST1808,37,Male,Quetta,Premium,3483.0,3,21,6,7,8,6.0,No
CUST1809,21,Male,Faisalabad,Standard,7156.0,12,64,7,22,90,7.0,No
CUST1810,38,Female,Islamabad,Standard,6294.0,48,55,10,11,89,10.0,No
CUST1811,29,Male,Islamabad,Standard,1263.0,27,63,5,5,17,1.0,Yes
CUST1812,33,Female,Faisalabad,Basic,1978.0,47,54,0,25,80,1.0,Yes
CUST1813,41,Female,Multan,Standard,1356.0,1,62,8,7,18,4.0,Yes
CUST1814,39,Female,Peshawar,Premium,5517.0,38,79,3,14,58,1.0,No
CUST1815,64,Female,Quetta,Basic,3224.0,19,3,6,19,60,2.0,Yes
CUST1816,44,Female,Rawalpindi,Standard,5340.0,54,29,7,9,83,5.0,No
CUST1817,20,Male,Faisalabad,Standard,535.0,17,68,3,2,57,4.0,Yes
CUST1818,33,Female,Lahore,Standard,1123.0,4,36,8,27,53,9.0,Yes
CUST1819,19,Female,Lahore,Standard,2248.0,38,69,10,18,14,5.0,No
CUST1820,33,Female,Multan,Basic,5874.0,35,26,0,22,10,7.0,No
CUST1821,39,Male,Quetta,Basic,1563.0,7,96,4,6,85,5.0,No
CUST1822,34,Female,Islamabad,Standard,6473.0,14,21,5,4,39,5.0,No
CUST1823,52,Male,Karachi,Basic,1494.0,56,1,3,3,22,5.0,No
CUST1824,25,Female,Multan,Basic,6775.0,33,100,8,15,15,9.0,No
CUST1825,48,Female,Karachi,Standard,1253.0,51,46,2,13,69,4.0,Yes
CUST1826,34,Male,Karachi,Basic,1694.0,11,44,2,17,24,9.0,No
CUST1827,48,Female,Lahore,Standard,3688.0,55,97,6,4,51,,Yes
CUST1828,31,Male,Rawalpindi,Premium,4460.0,41,100,9,24,29,2.0,Yes
CUST1829,60,Female,Quetta,Standard,5763.0,21,48,3,29,4,1.0,No
CUST1830,46,Male,Lahore,Premium,640.0,23,86,5,21,53,,No
CUST1831,65,Male,Multan,Standard,1598.0,6,13,9,17,14,9.0,No
CUST1832,55,Male,Quetta,Standard,5018.0,36,93,5,4,4,10.0,No
CUST1833,68,Female,Rawalpindi,Standard,7235.0,35,55,4,2,7,2.0,No
CUST1834,37,Male,Faisalabad,Standard,2799.0,10,44,6,3,46,9.0,Yes
CUST1835,22,Female,Faisalabad,Premium,3833.0,20,3,0,10,23,6.0,No
CUST1836,63,Male,Islamabad,Premium,5411.0,39,13,5,4,33,2.0,Yes
CUST1837,67,Female,Multan,Basic,5221.0,12,28,9,26,29,2.0,No
CUST1838,21,Female,Faisalabad,Premium,4934.0,49,11,8,30,88,10.0,No
CUST1839,52,Female,Faisalabad,Basic,3806.0,58,97,0,10,11,7.0,No
CUST1840,60,Female,Faisalabad,Premium,1621.0,4,9,1,19,13,1.0,No
CUST1841,48,Male,Quetta,Standard,4939.0,26,14,4,6,71,10.0,No
CUST1842,68,Male,Karachi,Standard,2016.0,11,84,9,23,80,2.0,Yes
CUST1843,69,Male,Quetta,Basic,6301.0,47,17,2,24,30,9.0,No
CUST1844,44,Male,Faisalabad,Premium,6478.0,51,100,3,16,30,9.0,No
CUST1845,21,Female,Rawalpindi,Premium,3682.0,43,25,8,10,17,6.0,No
CUST1846,43,Female,Faisalabad,Standard,5549.0,16,16,6,9,63,10.0,No
CUST1847,18,Male,Peshawar,Premium,6617.0,13,33,2,19,82,3.0,No
CUST1848,55,Male,Rawalpindi,Basic,829.0,46,30,3,24,9,1.0,No
CUST1849,61,Female,Islamabad,Basic,1422.0,18,74,0,21,14,4.0,No
CUST1850,62,Male,Peshawar,Basic,2190.0,22,58,2,5,47,2.0,Yes
CUST1851,38,Female,Peshawar,Premium,6073.0,34,36,7,22,81,4.0,Yes
CUST1852,27,Male,Peshawar,Standard,7626.0,13,86,10,8,62,8.0,No
CUST1853,35,Female,Lahore,Standard,,1,60,2,2,58,1.0,Yes
CUST1854,51,Female,Rawalpindi,Standard,7719.0,8,37,2,10,22,5.0,No
CUST1855,45,Male,Quetta,Premium,5304.0,5,59,5,10,57,4.0,Yes
CUST1856,30,Female,Quetta,Standard,1814.0,18,62,3,15,2,3.0,No
CUST1857,67,Male,Quetta,Standard,5019.0,15,66,10,30,14,3.0,No
CUST1858,35,Female,Faisalabad,Premium,2726.0,7,85,8,26,51,5.0,No
CUST1859,19,Male,Karachi,Basic,2816.0,58,33,3,25,78,9.0,No
CUST1860,54,Male,Quetta,Premium,1721.0,1,3,5,25,53,9.0,No
CUST1861,54,Female,Lahore,Standard,,13,14,4,24,32,7.0,No
CUST1862,62,Female,Rawalpindi,Premium,5987.0,26,78,9,19,12,6.0,No
CUST1863,42,Female,Rawalpindi,Basic,875.0,21,44,5,16,68,,Yes
CUST1864,39,Female,Rawalpindi,Standard,634.0,36,89,1,4,17,10.0,No
CUST1865,32,Female,Lahore,Basic,3878.0,30,69,1,4,56,9.0,No
CUST1866,63,Male,Rawalpindi,Premium,2289.0,14,48,1,2,1,5.0,No
CUST1867,55,Female,Karachi,Standard,5322.0,42,58,3,3,30,6.0,No
CUST1868,57,Male,Karachi,Standard,5401.0,51,69,10,25,5,,No
CUST1869,48,Female,Islamabad,Premium,6200.0,49,94,0,30,27,,No
CUST1870,68,Female,Multan,Basic,4626.0,6,75,3,30,35,10.0,No
CUST1871,18,Female,Multan,Standard,4205.0,49,72,2,1,80,2.0,Yes
CUST1872,54,Male,Faisalabad,Basic,7236.0,12,21,3,24,22,1.0,No
CUST1873,30,Male,Rawalpindi,Basic,4275.0,19,8,10,15,79,4.0,Yes
CUST1874,26,Male,Karachi,Premium,6431.0,59,27,5,21,87,5.0,No
CUST1875,45,Male,Karachi,Basic,3597.0,31,1,2,12,68,1.0,Yes
CUST1876,29,Female,Karachi,Basic,1790.0,49,28,1,5,13,7.0,No
CUST1877,45,Male,Islamabad,Standard,4761.0,46,92,8,29,75,9.0,No
CUST1878,55,Female,Quetta,Basic,5368.0,54,69,10,19,57,4.0,Yes
CUST1879,45,Male,Quetta,Standard,2631.0,21,78,3,30,25,1.0,No
CUST1880,43,Female,Peshawar,Premium,1245.0,30,75,1,26,6,3.0,No
CUST1881,32,Male,Quetta,Standard,5821.0,59,75,2,2,23,9.0,No
CUST1882,52,Male,Islamabad,Basic,915.0,59,66,9,18,30,2.0,Yes
CUST1883,52,Male,Multan,Premium,1266.0,35,34,4,11,17,9.0,No
CUST1884,70,Male,Lahore,Standard,7465.0,32,27,2,26,89,4.0,No
CUST1885,58,Male,Islamabad,Premium,1085.0,29,55,10,18,41,2.0,Yes
CUST1886,47,Male,Faisalabad,Standard,771.0,2,98,0,25,85,1.0,Yes
CUST1887,62,Male,Lahore,Basic,1851.0,21,97,10,19,10,2.0,Yes
CUST1888,62,Male,Quetta,Basic,6919.0,29,69,10,12,80,1.0,Yes
CUST1889,65,Male,Islamabad,Standard,3605.0,21,87,1,26,82,9.0,No
CUST1890,36,Female,Faisalabad,Basic,4970.0,6,19,9,22,69,10.0,Yes
CUST1891,48,Female,Quetta,Premium,6791.0,59,10,2,6,64,5.0,No
CUST1892,57,Male,Multan,Standard,830.0,31,65,6,15,5,1.0,Yes
CUST1893,56,Male,Lahore,Premium,7756.0,17,32,6,12,11,6.0,No
CUST1894,41,Female,Islamabad,Standard,5112.0,25,16,3,14,34,3.0,No
CUST1895,50,Male,Multan,Standard,901.0,43,47,4,27,73,3.0,Yes
CUST1896,42,Male,Lahore,Premium,934.0,31,53,3,8,77,7.0,No
CUST1897,57,Female,Multan,Basic,5615.0,50,100,10,28,23,9.0,No
CUST1898,26,Male,Lahore,Standard,884.0,52,16,6,9,15,9.0,No
CUST1899,53,Male,Faisalabad,Premium,2618.0,47,83,2,18,63,8.0,No
CUST1900,33,Male,Peshawar,Premium,2037.0,49,68,10,3,34,7.0,Yes
CUST1901,33,Male,Karachi,Basic,3777.0,45,80,10,10,66,3.0,Yes
CUST1902,54,Female,Peshawar,Standard,669.0,11,32,6,25,47,3.0,Yes
CUST1903,64,Female,Rawalpindi,Basic,6875.0,20,33,1,15,49,1.0,No
CUST1904,36,Female,Islamabad,Standard,3561.0,49,97,4,28,23,1.0,No
CUST1905,43,Male,Multan,Standard,6096.0,35,24,4,7,85,1.0,No
CUST1906,23,Female,Peshawar,Standard,6988.0,27,36,4,17,67,10.0,No
CUST1907,50,Male,Rawalpindi,Premium,3517.0,7,31,8,23,66,9.0,No
CUST1908,29,Female,Multan,Premium,4314.0,9,79,0,22,4,6.0,No
CUST1909,36,Male,Faisalabad,Basic,2270.0,14,27,5,7,32,9.0,No
CUST1910,55,Female,Karachi,Standard,2317.0,47,19,1,3,76,2.0,Yes
CUST1911,47,Female,Karachi,Premium,5468.0,4,26,3,19,80,2.0,Yes
CUST1912,61,Male,Quetta,Basic,3817.0,9,83,5,8,52,1.0,Yes
CUST1913,20,Male,Karachi,Premium,4636.0,49,64,5,13,59,2.0,Yes
CUST1914,50,Female,Lahore,Basic,2014.0,59,27,0,26,75,1.0,Yes
CUST1915,24,Female,Peshawar,Basic,1547.0,36,77,8,30,31,1.0,Yes
CUST1916,62,Female,Multan,Standard,6257.0,41,64,4,24,76,,No
CUST1917,25,Female,Lahore,Premium,2250.0,44,51,5,20,17,6.0,No
CUST1918,21,Male,Faisalabad,Premium,7123.0,5,16,8,21,36,10.0,No
CUST1919,24,Female,Rawalpindi,Basic,4840.0,26,62,5,27,75,1.0,Yes
CUST1920,26,Female,Rawalpindi,Basic,6422.0,53,21,3,20,64,10.0,No
CUST1921,27,Male,Rawalpindi,Standard,3245.0,18,44,6,3,32,2.0,Yes
CUST1922,20,Female,Islamabad,Premium,3836.0,35,96,0,27,80,6.0,No
CUST1923,19,Female,Rawalpindi,Standard,,60,55,6,26,66,1.0,Yes
CUST1924,62,Male,Karachi,Premium,3994.0,9,100,0,2,7,4.0,Yes
CUST1925,51,Male,Multan,Standard,7746.0,26,78,1,27,49,1.0,No
CUST1926,27,Female,Karachi,Standard,2243.0,48,13,2,25,32,4.0,Yes
CUST1927,39,Female,Lahore,Standard,5007.0,33,24,6,19,62,2.0,Yes
CUST1928,58,Female,Peshawar,Premium,7892.0,42,19,9,7,33,9.0,No
CUST1929,36,Male,Karachi,Basic,7842.0,20,71,0,26,57,9.0,No
CUST1930,67,Male,Multan,Standard,4406.0,16,86,8,24,17,9.0,No
CUST1931,44,Male,Rawalpindi,Basic,3566.0,42,79,1,2,85,2.0,Yes
CUST1932,41,Female,Lahore,Premium,889.0,53,65,5,19,90,10.0,No
CUST1933,22,Female,Faisalabad,Premium,629.0,12,92,7,9,21,10.0,No
CUST1934,43,Female,Peshawar,Premium,7301.0,19,71,10,20,86,10.0,No
CUST1935,61,Female,Karachi,Premium,1689.0,19,69,5,19,81,7.0,No
CUST1936,54,Male,Islamabad,Standard,1343.0,37,38,0,25,39,9.0,No
CUST1937,54,Male,Islamabad,Basic,2015.0,7,100,3,10,55,3.0,Yes
CUST1938,43,Male,Peshawar,Premium,688.0,45,72,7,5,81,7.0,Yes
CUST1939,25,Female,Peshawar,Basic,4120.0,42,23,3,10,29,9.0,No
CUST1940,51,Male,Multan,Premium,5434.0,43,47,10,8,17,9.0,No
CUST1941,60,Male,Faisalabad,Basic,3323.0,58,53,10,4,88,3.0,Yes
CUST1942,54,Female,Multan,Basic,7091.0,36,19,6,19,69,6.0,No
CUST1943,61,Male,Peshawar,Premium,1265.0,18,71,6,19,44,7.0,No
CUST1944,44,Male,Rawalpindi,Basic,4447.0,36,55,1,22,24,3.0,No
CUST1945,69,Female,Multan,Basic,7408.0,17,25,4,13,19,9.0,No
CUST1946,33,Female,Faisalabad,Premium,832.0,58,4,2,16,0,4.0,No
CUST1947,18,Female,Peshawar,Standard,951.0,5,15,6,17,9,4.0,Yes
CUST1948,23,Male,Multan,Basic,1042.0,4,49,8,2,82,10.0,Yes
CUST1949,35,Male,Faisalabad,Premium,1099.0,39,95,5,2,52,8.0,No
CUST1950,67,Male,Rawalpindi,Premium,5759.0,29,53,10,5,47,1.0,Yes
CUST1951,32,Female,Faisalabad,Basic,4557.0,58,57,7,20,50,5.0,No
CUST1952,28,Male,Quetta,Basic,3803.0,47,98,6,22,76,3.0,Yes
CUST1953,26,Female,Lahore,Premium,1254.0,52,96,7,24,49,8.0,No
CUST1954,21,Male,Karachi,Standard,3754.0,2,68,10,18,8,5.0,No
CUST1955,30,Male,Rawalpindi,Standard,1230.0,15,17,5,12,25,3.0,No
CUST1956,40,Female,Karachi,Standard,1148.0,35,60,0,7,86,3.0,Yes
CUST1957,24,Male,Islamabad,Basic,1422.0,25,29,6,8,85,9.0,No
CUST1958,38,Male,Quetta,Standard,5197.0,35,45,6,4,27,4.0,Yes
CUST1959,46,Male,Faisalabad,Standard,5354.0,17,7,2,28,41,10.0,No
CUST1960,21,Male,Peshawar,Standard,852.0,33,13,6,9,6,5.0,No
CUST1961,33,Female,Rawalpindi,Premium,7315.0,17,14,6,16,13,9.0,No
CUST1962,27,Female,Quetta,Premium,1895.0,33,24,1,1,81,3.0,Yes
CUST1963,23,Female,Islamabad,Basic,2084.0,41,34,8,30,21,7.0,No
CUST1964,54,Female,Quetta,Premium,5468.0,44,57,3,25,29,7.0,No
CUST1965,70,Male,Karachi,Premium,4952.0,12,88,5,14,43,1.0,Yes
CUST1966,32,Female,Lahore,Standard,6257.0,51,76,8,24,51,7.0,No
CUST1967,61,Male,Quetta,Standard,1000.0,45,52,7,8,66,7.0,No
CUST1968,67,Male,Lahore,Standard,518.0,49,49,8,5,84,2.0,Yes
CUST1969,28,Male,Rawalpindi,Premium,3186.0,23,87,2,3,86,7.0,No
CUST1970,60,Female,Lahore,Standard,4164.0,35,14,10,9,72,7.0,No
CUST1971,27,Male,Islamabad,Basic,1636.0,37,42,9,13,76,8.0,No
CUST1972,20,Female,Rawalpindi,Standard,5488.0,40,70,4,26,2,,No
CUST1973,28,Male,Lahore,Standard,777.0,52,78,3,22,55,9.0,No
CUST1974,64,Female,Faisalabad,Premium,2942.0,9,78,5,28,65,10.0,No
CUST1975,53,Male,Karachi,Standard,4201.0,23,81,8,17,4,8.0,No
